Book_ID,Issued,Title,Authors,Genres
28550,2009-04-10,Song in a Minor Key,"Moore, C. L. (Catherine Lucile), 1911-1987",Science Fiction; Science Fiction by Women
28553,2009-04-10,"How it WorksDealing in simple language with steam, electricity, light, heat, sound, hydraulics, optics, etc., and with their applications to apparatus in common use","Williams, Archibald, 1871-1934",Technology; Manufacturing
28554,2009-04-11,Beyond Lies the Wub,"Dick, Philip K., 1928-1982; Vestal, Herman B., 1916-2007 [Illustrator]",Science Fiction
28569,2009-04-21,Makers of Many Things,"Tappan, Eva March, 1854-1930",Technology; Manufacturing
28570,2009-04-21,Astronomy of To-day: A Popular Introduction in Non-Technical Language,"Dolmage, Cecil Goodrich Julius, -1908",Astronomy
28571,2009-04-21,My Days and Nights on the Battle-Field,"Coffin, Charles Carleton, 1823-1896",US Civil War
28572,2009-04-21,Letters on an Elk Hunt,"Stewart, Elinore Pruitt, 1878-",Animals-Wild-Trapping
28583,2009-04-21,The Calm Man,"Long, Frank Belknap, 1903-1994",Science Fiction
28601,2009-04-25,"The Christian Foundation, Or, Scientific and Religious Journal, June, 1880","Various; Walker, Aaron, 1826- [Editor]",The Christian Foundation
28608,2009-04-25,Inside John Barth,"Stuart, William W.; Dillon, Diane, 1933- [Illustrator]; Dillon, Leo, 1933-2012 [Illustrator]",Science Fiction
28613,2009-04-26,Pioneers of Science,"Lodge, Oliver, Sir, 1851-1940",Astronomy
28617,2009-04-26,Astounding Stories of Super-Science February 1930,"Various; Bates, Harry, 1900-1981 [Editor]",Science Fiction; Astounding Stories; Science Fiction by Women
28621,2009-04-27,The Metamorphoses of Publius Ovidus Naso in English blank verse Vols. I & II,"Ovid, 43 BCE-18?; Howard, J. J. [Translator]",Best Books Ever Listings; Poetry
28628,2009-04-28,Devil Crystals of Arret,"Wells, Hal K., 1900-",Science Fiction; Astounding Stories
28643,2009-04-30,Belly Laugh,"Garrett, Randall, 1927-1987; Berger, Charles [Illustrator]",Science Fiction
28644,2009-04-30,Beyond the Door,"Dick, Philip K., 1928-1982",Science Fiction
28645,2009-04-30,Lost in the Future,"Peterson, John Victor",Science Fiction
28646,2009-04-30,Solar Stiff,"Stopher, Chas. A.",Science Fiction
28647,2009-04-30,Texas Week,"Hernhuter, Albert, 1934-",Science Fiction
28650,2009-05-01,Year of the Big Thaw,"Bradley, Marion Zimmer, 1930-1999",Science Fiction; Science Fiction by Women
28659,2009-05-02,The Acts of Uniformity: Their Scope and Effect,"Lacey, T. A. (Thomas Alexander), 1853-1931",British Law; Canon Law
28665,2009-05-02,Sea Garden,"H. D. (Hilda Doolittle), 1886-1961",Poetry
28666,2009-05-02,Hymen,"H. D. (Hilda Doolittle), 1886-1961",Poetry
28668,2009-05-03,"The Christian Foundation, Or, Scientific and Religious Journal, Volume I, No. 7, July, 1880","Various; Walker, Aaron, 1826- [Editor]",The Christian Foundation
28669,2009-05-03,"The Christian Foundation, Or, Scientific and Religious Journal, Volume I, No. 8, August, 1880","Various; Walker, Aaron, 1826- [Editor]",The Christian Foundation
28672,2009-05-03,"The Christian Foundation, Or, Scientific and Religious Journal, Volume I, No. 9. September, 1880","Various; Walker, Aaron, 1826- [Editor]",The Christian Foundation
28673,2009-05-03,"The Christian Foundation, Or, Scientific and Religious Journal, Volume I, No. 10. October, 1880","Various; Walker, Aaron, 1826- [Editor]",The Christian Foundation
28677,2009-05-03,"The Christian Foundation, Or, Scientific and Religious Journal, Volume I, No. 11, November, 1880","Various; Walker, Aaron, 1826- [Editor]",The Christian Foundation
28678,2009-05-03,"The Christian Foundation, Or, Scientific and Religious Journal, Volume I, No. 12, December, 1880","Various; Walker, Aaron, 1826- [Editor]",The Christian Foundation
28681,2009-05-04,The Cook's Oracle; and Housekeeper's Manual,"Kitchiner, William, 1775?-1827",Cookbooks and Cooking
28693,2009-05-05,Tales of the Fish Patrol,"London, Jack, 1876-1916; Varian, George, 1865-1923 [Illustrator]",Animals-Wild
28695,2009-05-05,Our Children: Scenes from the Country and the Town,"France, Anatole, 1844-1924; Boutet de Monvel, Louis-Maurice, 1851-1913 [Illustrator]",FR Illustrateurs; Illustrators
28696,2009-05-05,Symbolic Logic,"Carroll, Lewis, 1832-1898",Philosophy
28698,2009-05-06,The Crystal Crypt,"Dick, Philip K., 1928-1982",Science Fiction
28705,2009-05-06,The God in the Box,"Wright, Sewell Peaslee, 1897-1970",Science Fiction; Astounding Stories
28710,2009-05-07,"The Christian Foundation, Or, Scientific and Religious Journal, Volume 1, Index, 1880","Various; Walker, Aaron, 1826- [Editor]",The Christian Foundation
28711,2009-05-07,"Operas Every Child Should Know
Descriptions of the Text and Music of Some of the Most Famous Masterpieces","Bacon, Mary Schell Hoke, 1870-1934",Opera
28726,2009-05-08,The Boy Scouts Book of Stories,"Mathiews, Franklin K. [Editor]; Louderback, Walt, 1887-1941 [Illustrator]; Scott, Arthur D. [Illustrator]",Scouts
28742,2009-05-09,Memorials of Old London. Volume 1 (of 2),"Ditchfield, P. H. (Peter Hampson), 1854-1930 [Editor]",United Kingdom
28752,2009-05-10,Pleasures of the telescopeAn Illustrated Guide for Amateur Astronomers and a Popular Description of the Chief Wonders of the Heavens for General Readers,"Serviss, Garrett Putman, 1851-1929",Astronomy
28764,2009-05-12,Getting Acquainted with the Trees,"McFarland, J. Horace (John Horace), 1859-1948",Botany
28767,2009-05-12,The Defenders,"Dick, Philip K., 1928-1982; Emshwiller, Ed, 1925-1990 [Illustrator]",Science Fiction
28832,2009-05-16,The Sargasso of Space,"Hamilton, Edmond, 1904-1977",Science Fiction; Astounding Stories
28877,2009-05-19,"Penelope's Progress
Being Such Extracts from the Commonplace Book of Penelope Hamilton As Relate to Her Experiences in Scotland","Wiggin, Kate Douglas Smith, 1856-1923","Bestsellers, American, 1895-1923"
28883,2009-05-19,The Copper-Clad World,"Vincent, Harl, 1893-1968",Science Fiction; Astounding Stories
28885,2009-05-19,"Alice's Adventures in Wonderland
Illustrated by Arthur Rackham. With a Proem by Austin Dobson","Carroll, Lewis, 1832-1898; Dobson, Austin, 1840-1921 [Contributor]; Rackham, Arthur, 1867-1939 [Illustrator]",Banned Books from Anne Haight's list
28892,2009-05-20,Benefactor,"Smith, George H. (George Henry), 1922-1996",Science Fiction
28893,2009-05-20,Of Time and Texas,"Nolan, William F., 1928-",Science Fiction
28894,2009-05-20,Two Plus Two Makes Crazy,"Sheldon, Walter J., 1917-1996",Science Fiction
28897,2009-05-20,"The Variation of Animals and Plants Under Domestication, Volume II (of 2)","Darwin, Charles, 1809-1882",Animals-Domestic
28922,2009-05-22,Compatible,"Smith, Richard Rein, 1930-",Science Fiction
28924,2009-05-22,Collector's Item,"Young, Robert F., 1915-1986",Science Fiction
28926,2009-05-22,"Diary from March 4, 1861, to November 12, 1862","Gurowski, Adam, 1805-1866",US Civil War
28933,2009-05-23,One Out of Ten,"Ferlaine, J. Anthony",Science Fiction
28934,2009-05-23,"The Surrender of NapoleonBeing the narrative of the surrender of Buonaparte, and of his residence on board H.M.S. Bellerophon, with a detail of the principal events that occurred in that ship between the 24th of May and the 8th of August 1815","Maitland, Frederick Lewis, Sir, 1777-1839; Dickson, William Kirk, 1860-1949 [Editor]",Napoleonic
28948,2009-05-23,The Rainbow,"Lawrence, D. H. (David Herbert), 1885-1930",Banned Books from Anne Haight's list
28951,2009-05-24,"Frontier service during the rebellion
or, A history of Company K, First Infantry, California Volunteers","Pettis, George H., 1834-",US Civil War
28953,2009-05-24,When I Grow Up,"Lowe, Richard E.",Science Fiction
28954,2009-05-24,This is Klon Calling,"Sheldon, Walter J., 1917-1996",Science Fiction
28957,2009-05-24,The Acts of the General Assemblies of the Church of Scotland,Church of Scotland. General Assembly,Canon Law
28973,2009-05-26,"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume XVII, Virginia Narratives",United States. Work Projects Administration,Slavery
28976,2009-05-27,Shaman,"Shea, Robert, 1933-1994",Science Fiction
28983,2009-05-28,How Girls Can Help Their Country,"Baden-Powell, Agnes, 1858-1945; Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell, Baron, 1857-1941; Low, Juliette Gordon, 1860-1927",Scouts
29007,2009-05-30,"The Skilful Cook
A Practical Manual of Modern Experience","Harrison, Mary",Cookbooks and Cooking
29019,2009-06-01,All Cats Are Gray,"Norton, Andre, 1912-2005",Science Fiction; Science Fiction by Women
29022,2009-06-01,Mr. Punch Awheel: The Humours of Motoring and Cycling,"Hammerton, J. A. (John Alexander), 1871-1949 [Editor]",Humor
29027,2009-06-03,Spawn of the Comet,"Rich, H. Thompson (Harold Thompson), 1893-1974",Science Fiction; Astounding Stories
29031,2009-06-03,Sir William Herschel: His Life and Works,"Holden, Edward S. (Edward Singleton), 1846-1914",Astronomy
29033,2009-06-04,"Critical Miscellanies (Vol. 3 of 3), Essay 10: Auguste Comte","Morley, John, 1838-1923",Philosophy
29038,2009-06-04,In the Orbit of Saturn,"Starzl, Roman Frederick, 1899-1976",Science Fiction; Astounding Stories
29042,2009-06-05,A Tangled Tale,"Carroll, Lewis, 1832-1898; Frost, A. B. (Arthur Burdett), 1851-1928 [Illustrator]",Mathematics
29046,2009-06-05,The Heads of Apex,"Weiss, George Henry, 1898-1946",Science Fiction; Astounding Stories
29048,2009-06-05,"The Fabric of Civilization
A Short Survey of the Cotton Industry in the United States",Guaranty Trust Company of New York,Technology; Manufacturing
29053,2009-06-06,Raiders Invisible,"Hall, Desmond Winter, 1909-1992",Science Fiction; Astounding Stories
29056,2009-06-06,Almost A Man,"Wood-Allen, Mary, 1841-1908",Sociology
29059,2009-06-07,The World Beyond,"Cummings, Ray, 1887-1957",Science Fiction
29060,2009-06-07,The Einstein See-Saw,"Breuer, Miles J. (Miles John), 1889-1945",Science Fiction; Astounding Stories
29069,2009-06-08,Poisoned Air,"Meek, S. P. (Sterner St. Paul), 1894-1972",Science Fiction; Astounding Stories
29070,2009-06-09,"Brighter Britain! (Volume 1 of 2)
or Settler and Maori in Northern New Zealand","Hay, W. Delisle (William Delisle), 1851-",New Zealand
29072,2009-06-08,"Punch, or the London Charivari, Vol. 147, November 18, 1914","Various; Seaman, Owen, 1861-1936 [Editor]",Punch
29084,2009-06-09,"The Cook and Housekeeper's Complete and Universal Dictionary; Including a System of Modern Cookery, in all Its Various Branches, Adapted to the Use of Private Families","Eaton, Mary, active 1823-1849",Cookbooks and Cooking
29086,2009-06-10,"The Mushroom, Edible and Otherwise
Its Habitat and its Time of Growth","Hard, Miron Elisha, 1845-1914",Mycology
29118,2009-06-14,The Terror from the Depths,"Wright, Sewell Peaslee, 1897-1970",Science Fiction; Astounding Stories
29122,2009-06-15,"Mammals Obtained by Dr. Curt von Wedel from the Barrier Beach of Tamaulipas, Mexico","Hall, E. Raymond (Eugene Raymond), 1902-1986",Animal; Animals-Wild-Mammals
29132,2009-06-15,The Gun,"Dick, Philip K., 1928-1982; Vestal, Herman B., 1916-2007 [Illustrator]",Science Fiction
29133,2009-06-15,Shipwreck in the Sky,"Binder, Eando",Science Fiction
29135,2009-06-16,With the Night Mail: A Story of 2000 A.D.(Together with extracts from the comtemporary magazine in which it appeared),"Kipling, Rudyard, 1865-1936; Leyendecker, Frank X., 1877-1924 [Illustrator]; Reuterdahl, Henry, 1871-1925 [Illustrator]",Science Fiction
29138,2009-06-17,The Doorway,"Smith, Evelyn E., 1922-2000",Science Fiction; Science Fiction by Women
29139,2009-06-17,No Pets Allowed,"Cummings, Monette, 1914-1999",Science Fiction
29140,2009-06-17,The Mathematicians,"Feldman, Arthur; Lake, A. [Illustrator]",Science Fiction
29141,2009-06-17,Two New Pocket Gophers from Wyoming and Colorado,"Hall, E. Raymond (Eugene Raymond), 1902-1986; Montague, H. Gordon",Animal; Animals-Wild-Mammals
29142,2009-06-17,Keep Out,"Brown, Fredric, 1906-1972; Schroeder, Ernest [Illustrator]",Science Fiction
29146,2009-06-17,Equation of Doom,"Vance, Gerald",Science Fiction
29147,2009-06-17,Educational Work of the Boy Scouts,"Barclay, Lorne W. (Lorne Webster), 1885-",Scouts
29149,2009-06-17,"Cogito, Ergo Sum","West, John Foster, 1918-2008",Science Fiction
29159,2009-06-19,Acid Bath,"Garson, Bill, 1917-2000; Vestal, Herman B., 1916-2007 [Illustrator]",Science Fiction
29160,2009-06-19,Operation Lorelie,"Salton, William P.; Ashman, William [Illustrator]",Science Fiction
29168,2009-06-19,Houlihan's Equation,"Sheldon, Walter J., 1917-1996",Science Fiction
29170,2009-06-19,The Hoofer,"Miller, Walter M., 1923-1996",Science Fiction
29177,2009-06-20,The Pygmy Planet,"Williamson, Jack, 1908-2006",Science Fiction; Astounding Stories
29181,2009-06-20,Foundling on Venus,"De Courcy, Dorothy; De Courcy, John",Science Fiction
29187,2009-06-21,Graham's Magazine Vol XXXII No. 1 January 1848,"Various; Conrad, Robert Taylor, 1810-1858 [Editor]; Graham, George R., 1813-1894 [Editor]",Graham's Magazine
29190,2009-06-21,The Great Dome on Mercury,"Zagat, Arthur Leo, 1896-1949",Science Fiction; Astounding Stories
29193,2009-06-21,Dream Town,"Slesar, Henry, 1927-2002",Science Fiction
29194,2009-06-21,G-r-r-r...!,"Locke, Robert Donald",Science Fiction
29195,2009-06-21,It's All Yours,"Merwin, Sam, 1910-1996",Science Fiction
29196,2009-06-21,Mutineer,"Shea, Robert, 1933-1994",Science Fiction; Animal
29198,2009-06-21,Astounding Stories of Super-Science July 1930,"Various; Bates, Harry, 1900-1981 [Editor]",Science Fiction; Astounding Stories
29202,2009-06-22,The Hammer of Thor,"Diffin, Charles Willard, 1884-1966",Science Fiction; Astounding Stories
29204,2009-06-22,Arm of the Law,"Harrison, Harry, 1925-2012",Science Fiction
29205,2009-06-22,Grove of the Unborn,"Venable, Lyn",Science Fiction; Science Fiction by Women
29206,2009-06-22,Happy Ending,"Brown, Fredric, 1906-1972; Reynolds, Mack, 1917-1983",Science Fiction
29209,2009-06-23,Reel Life Films,"Merwin, Sam, 1910-1996",Science Fiction
29214,2009-06-24,Dialogues in French and English,"Caxton, William, 1422?-1492?; Bradley, Henry, 1845-1923 [Editor]",Early English Text Society
29218,2009-06-24,Graham's Magazine Vol. XXXII No. 2.  February 1848,"Various; Conrad, Robert Taylor, 1810-1858 [Editor]; Graham, George R., 1813-1894 [Editor]",Graham's Magazine
29232,2009-06-25,"The Lady's Own Cookery Book, and New Dinner-Table Directory;
In Which will Be Found a Large Collection of Original Receipts. 3rd ed.","Bury, Charlotte Campbell, Lady, 1775-1861",Cookbooks and Cooking
29233,2009-06-25,The 2008 CIA World Factbook,United States. Central Intelligence Agency,CIA World Factbooks
29236,2009-06-25,Graham's Magazine Vol XXXII. No. 3.  March 1848,"Various; Conrad, Robert Taylor, 1810-1858 [Editor]; Graham, George R., 1813-1894 [Editor]",Graham's Magazine
29239,2009-06-25,"Graham's Magazine, Vol. XXXII No. 4, April 1848","Various; Conrad, Robert Taylor, 1810-1858 [Editor]; Graham, George R., 1813-1894 [Editor]",Graham's Magazine
29240,2009-06-25,Be It Ever Thus,"Williams, Robert Moore, 1907-1977",Science Fiction
29242,2009-06-25,Made in Tanganyika,"Jacobi, Carl, 1908-1997",Science Fiction
29253,2009-06-26,The Girl Scouts: A Training School for Womanhood,"Wiggin, Kate Douglas Smith, 1856-1923",Scouts
29255,2009-06-27,Astounding Stories of Super-Science September 1930,"Various; Bates, Harry, 1900-1981 [Editor]",Science Fiction; Astounding Stories
29261,2009-06-28,"Animaduersions uppon the annotacions and corrections of some imperfections of impressiones of Chaucer's workes
1865 edition","Thynne, Francis, 1545?-1608; Kingsley, G. H. (George Henry), 1827-1892 [Editor]",Early English Text Society
29262,2009-06-28,Graham's Magazine Vol XXXII.  No. 5.  May 1848,"Various; Conrad, Robert Taylor, 1810-1858 [Editor]; Graham, George R., 1813-1894 [Editor]",Graham's Magazine
29263,2009-06-28,"The Autobiography of Sergeant William Lawrence
A Hero of the Peninsular and Waterloo Campaigns","Lawrence, William, 1791-1867; Nugent-Bankes, George [Editor]",Napoleonic
29264,2009-06-28,"Diary from November 12, 1862, to October 18, 1863","Gurowski, Adam, 1805-1866",US Civil War
29265,2009-06-28,"The Story of the Great War, Volume 3History of the European War from Official Sources","Churchill, Allen L. (Allen Leon), 1873- [Editor]; Miller, Francis Trevelyan, 1877-1959 [Editor]; Reynolds, Francis J. (Francis Joseph), 1867-1937 [Editor]",World War I
29269,2009-06-29,A Succinct View of the Importance and Practicability of Forming a Ship Canal across the Isthmus of Panama,"Hill, H. R.",Technology
29270,2009-06-29,"The Story of the Great War, Volume 2History of the European War from Official Sources","Churchill, Allen L. (Allen Leon), 1873- [Editor]; Miller, Francis Trevelyan, 1877-1959 [Editor]; Reynolds, Francis J. (Francis Joseph), 1867-1937 [Editor]",World War I
29271,2009-06-29,The Issahar Artifacts,"Bone, Jesse F. (Jesse Franklin), 1916-2006",Science Fiction
29272,2009-06-29,No Hiding Place,"Smith, Richard Rein, 1930-",Science Fiction
